"title_name","title_provider","title_provider_location","description","all_logos","all_reviews","website_url","page_url"
"Forestreet","","United Kingdom","Explore Forestreet’s datasets, databases, and data feeds.
Our products are typically one time purchase but some clients choose to bundle data sets and refreshes into longer term plans. In these cases we apply discounts based on the number of data sets and duration of the commitment.


        Forestreet’s APIs and datasets range in cost from £15,000 / purchase to
          £60,000 / year.
Forestreet offers free samples for individual data requirements.
Get talking to a member of the Forestreet team to receive custom pricing options,
                information about data subscription fees, and quotes for Forestreet’s data offering tailored to your use case.","","","https://forestreet.com/","https://datarade.ai/data-providers/forestreet/
"
"Traverse","","USA","Learn about Traverse’s prices, subscription cost, and API pricing.
The supported pricing models for Traverse’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Traverse team to receive custom pricing options,
                information about data subscription fees, and quotes for Traverse’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/traverse","https://datarade.ai/data-providers/traverse/
"
"Gelt","","Spain","Learn about Gelt’s prices, subscription cost, and API pricing.
The supported pricing models for Gelt’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Gelt team to receive custom pricing options,
                information about data subscription fees, and quotes for Gelt’s data offering tailored to your use case.","","","https://gelt.com/","https://datarade.ai/data-providers/gelt/
"
"AWIS Weather Services","","USA","Review and buy AWIS Weather Services’ datasets, effortlessly.
AWIS offers a wide variety of pricing options for both observational data and weather forecasting products.
Monthly and annual reports start at $50 per site. 
Long term normals reports start at $100 per site. 
Hourly or Daily observations are priced based on number of stations needed and can be invoiced monthly or annually. Average cost is around $5 per site, per month for clients needing over 100 sites with an annual contract.
Our daily weather data feeds are full of REAL weather observations, not satellite derived estimates. Price on these range from $1.50 per site, per month to $0.25 per site, per month, depending on how many sites you need. Discounts are available for annual payment and long term contracts.


        AWIS Weather Services’ APIs and datasets range in cost from $0.01 / Line of Data to
          $40,000 / year.
AWIS Weather Services offers free samples for individual data requirements.
Get talking to a member of the AWIS Weather Services team to receive custom pricing options,
                information about data subscription fees, and quotes for AWIS Weather Services’ data offering tailored to your use case.","","","https://www.awis.com/index.html","https://datarade.ai/data-providers/awis-weather-services/
"
"Global Advantage","","","Learn about Global Advantage’s prices, subscription cost, and API pricing.
The supported pricing models for Global Advantage’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Global Advantage team to receive custom pricing options,
                information about data subscription fees, and quotes for Global Advantage’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/global-advantage","https://datarade.ai/data-providers/global-advantage/
"
"Iberinform","","Spain","Explore Iberinform’s datasets, databases, and data feeds.
We adapt our pricing to match the specific needs and gains on each project


        Iberinform’s APIs and datasets start at €1,000.
Iberinform offers free samples for individual data requirements.
Get talking to a member of the Iberinform team to receive custom pricing options,
                information about data subscription fees, and quotes for Iberinform’s data offering tailored to your use case.","","","https://www.iberinform.es/","https://datarade.ai/data-providers/iberinform/
"
"Big Clic Inc","","Canada","Learn about Big Clic Inc’s prices, subscription cost, and API pricing.
The supported pricing models for Big Clic Inc’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Big Clic Inc team to receive custom pricing options,
                information about data subscription fees, and quotes for Big Clic Inc’s data offering tailored to your use case.","","","https://www.bigclic.com/","https://datarade.ai/data-providers/big-clic-inc/
"
"Dexi.io","","United Kingdom","Explore Dexi.io’s datasets, databases, and data feeds.
Dexi offers Fully Managed, partially-managed and self-service annual solutions. Dexi can also deliver one-off project engagements.
The subscription levels on offer are as follows:

Standard Subscription (starts from $1,950pa)
    
Monthly License
Annual License


Corporate License (starts from $9,900pa)
Enterprise License (price on application)



        The supported pricing models for Dexi.io’s data are One-off purchase, Monthly License, and Yearly License.
Dexi.io offers free samples for individual data requirements.
Get talking to a member of the Dexi.io team to receive custom pricing options,
                information about data subscription fees, and quotes for Dexi.io’s data offering tailored to your use case.","","","https://www.dexi.io/","https://datarade.ai/data-providers/dexi-io/
"
"Twelve Data","","Singapore","Explore Twelve Data’s datasets, databases, and data feeds.
US equities, forex, and crypto are available for free with the Basic plan.
International markets, as well as other cool features, are covered under the subscription model - starting at $29 monthly.


        Twelve Data’s APIs and datasets range in cost from $29 / month to
          $29 / month.
Twelve Data offers free samples for individual data requirements.
Get talking to a member of the Twelve Data team to receive custom pricing options,
                information about data subscription fees, and quotes for Twelve Data’s data offering tailored to your use case.","","","https://twelvedata.com","https://datarade.ai/data-providers/twelve-data/
"
"CitiesAI","","Poland","Explore CitiesAI’s datasets, databases, and data feeds.
The supported pricing models for CitiesAI’s data are available by getting in contact with them via Datarade.
CitiesAI offers free samples for individual data requirements.
Get talking to a member of the CitiesAI team to receive custom pricing options,
                information about data subscription fees, and quotes for CitiesAI’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/citiesai","https://datarade.ai/data-providers/citiesai/
"
"GAS","","France","Learn about GAS’s prices, subscription cost, and API pricing.
The supported pricing models for GAS’s data are available by getting in contact with them via Datarade.
Get talking to a member of the GAS team to receive custom pricing options,
                information about data subscription fees, and quotes for GAS’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/gas","https://datarade.ai/data-providers/gas/
"
"Objectways","","USA","Learn about Objectways’ prices, subscription cost, and API pricing.
The supported pricing models for Objectways’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Objectways team to receive custom pricing options,
                information about data subscription fees, and quotes for Objectways’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/objectways","https://datarade.ai/data-providers/objectways/
"
"Datamatics","","India","Explore Datamatics’ datasets, databases, and data feeds.
The supported pricing models for Datamatics’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Datamatics team to receive custom pricing options,
                information about data subscription fees, and quotes for Datamatics’ data offering tailored to your use case.","","","https://www.datamaticsbpm.com","https://datarade.ai/data-providers/datamatics/
"
"Olvin","3.8(1)Verified Data Provider","United Kingdom","Explore Olvin’s datasets, databases, and data feeds.
Unlimited access to the platform and all its data is 249$ a month per user, billed yearly, or 349$ billed monthly. 
A 30 day free trial is available with absolutely no commitment for its entire duration.


        The supported pricing models for Olvin’s data are One-off purchase, Monthly License, and Usage-based.
Olvin offers free samples for individual data requirements.
Get talking to a member of the Olvin team to receive custom pricing options,
                information about data subscription fees, and quotes for Olvin’s data offering tailored to your use case.","","Anonymous,Hidden Company","https://www.olvin.com/","https://datarade.ai/data-providers/olvin/
"
"Textkernel","","Netherlands","Learn about Textkernel’s prices, subscription cost, and API pricing.
The supported pricing models for Textkernel’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Textkernel team to receive custom pricing options,
                information about data subscription fees, and quotes for Textkernel’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/textkernel","https://datarade.ai/data-providers/textkernel/
"
"Walulel","","United Kingdom","Learn about Walulel’s prices, subscription cost, and API pricing.
The supported pricing models for Walulel’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Walulel team to receive custom pricing options,
                information about data subscription fees, and quotes for Walulel’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/walulel","https://datarade.ai/data-providers/walulel/
"
"FirstAmerican","","USA","Learn about FirstAmerican’s prices, subscription cost, and API pricing.
The supported pricing models for FirstAmerican’s data are available by getting in contact with them via Datarade.
Get talking to a member of the FirstAmerican team to receive custom pricing options,
                information about data subscription fees, and quotes for FirstAmerican’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/firstamerican","https://datarade.ai/data-providers/firstamerican/
"
"xavvy","","Germany","Explore xavvy’s datasets, databases, and data feeds.
The supported pricing models for xavvy’s data are One-off purchase, Monthly License, and Yearly License.
xavvy offers free samples for individual data requirements.
Get talking to a member of the xavvy team to receive custom pricing options,
                information about data subscription fees, and quotes for xavvy’s data offering tailored to your use case.","","","https://fuel.xavvy.solutions","https://datarade.ai/data-providers/xavvy/
"
"New Constructs","","USA","Learn about New Constructs’ prices, subscription cost, and API pricing.
The supported pricing models for New Constructs’ data are available by getting in contact with them via Datarade.
Get talking to a member of the New Constructs team to receive custom pricing options,
                information about data subscription fees, and quotes for New Constructs’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/new-constructs","https://datarade.ai/data-providers/new-constructs/
"
"IPQualityScore (IPQS)","","USA","Explore IPQualityScore (IPQS)’s datasets, databases, and data feeds.
Pricing typically starts at $499/month with access to enhanced blacklists and data sets. Get better data accuracy and deeper insights at a fraction of the price compared to similar vendors.
IPQS pricing is flexible and does not require any long term commitments. Cancel anytime. Custom plans are also available.


        IPQualityScore (IPQS)’s APIs and datasets range in cost from $499 / month to
          $499 / month.
IPQualityScore (IPQS) offers free samples for individual data requirements.
Get talking to a member of the IPQualityScore (IPQS) team to receive custom pricing options,
                information about data subscription fees, and quotes for IPQualityScore (IPQS)’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_5a8a40d84cf87b43.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_40d10fb02c9f2ba2.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_9fd087dcd7e7a0c7.png"" ","","https://www.ipqualityscore.com","https://datarade.ai/data-providers/ipqualityscore-ipqs/
"
"1 Stop Data","","United Kingdom","Explore 1 Stop Data’s datasets, databases, and data feeds.
1 Stop Data’s APIs and datasets range in cost from £150 / purchase to
          £50,000 / year.
1 Stop Data offers free samples for individual data requirements.
Get talking to a member of the 1 Stop Data team to receive custom pricing options,
                information about data subscription fees, and quotes for 1 Stop Data’s data offering tailored to your use case.","","","https://www.1stopdata.com/wp/","https://datarade.ai/data-providers/1-stop-data/
"
"SerpApi","","USA","Explore SerpApi’s datasets, databases, and data feeds.
SerpApi’s APIs and datasets start at $50.
SerpApi offers free samples for individual data requirements.
Get talking to a member of the SerpApi team to receive custom pricing options,
                information about data subscription fees, and quotes for SerpApi’s data offering tailored to your use case.","","","https://serpapi.com/","https://datarade.ai/data-providers/serpapi/
"
"StageZero","","Finland","Explore StageZero’s datasets, databases, and data feeds.
The supported pricing models for StageZero’s data are available by getting in contact with them via Datarade.
StageZero offers free samples for individual data requirements.
Get talking to a member of the StageZero team to receive custom pricing options,
                information about data subscription fees, and quotes for StageZero’s data offering tailored to your use case.","","","https://stagezero.fi/","https://datarade.ai/data-providers/stagezero/
"
"Influencers Club","","USA","Learn about Influencers Club’s prices, subscription cost, and API pricing.
The supported pricing models for Influencers Club’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Influencers Club team to receive custom pricing options,
                information about data subscription fees, and quotes for Influencers Club’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/influencers-club","https://datarade.ai/data-providers/influencers-club/
"
"Mapthrust","","Iceland","Explore Mapthrust’s datasets, databases, and data feeds.
The supported pricing models for Mapthrust’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Mapthrust team to receive custom pricing options,
                information about data subscription fees, and quotes for Mapthrust’s data offering tailored to your use case.","","","https://mapthrust.io","https://datarade.ai/data-providers/mapthrust/
"
"Fernridge Solutions","","South Africa","Learn about Fernridge Solutions’ prices, subscription cost, and API pricing.
The supported pricing models for Fernridge Solutions’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Fernridge Solutions team to receive custom pricing options,
                information about data subscription fees, and quotes for Fernridge Solutions’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/fernridge-solutions","https://datarade.ai/data-providers/fernridge-solutions/
"
"Alerto","","India","Learn about Alerto’s prices, subscription cost, and API pricing.
The supported pricing models for Alerto’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Alerto team to receive custom pricing options,
                information about data subscription fees, and quotes for Alerto’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/alerto","https://datarade.ai/data-providers/alerto/
"
"Royal Map","","Moldova","Explore Royal Map’s datasets, databases, and data feeds.
The supported pricing models for Royal Map’s data are One-off purchase, Monthly License, Yearly License, and Usage-based.
Royal Map offers free samples for individual data requirements.
Get talking to a member of the Royal Map team to receive custom pricing options,
                information about data subscription fees, and quotes for Royal Map’s data offering tailored to your use case.","","","https://royalmap.md/","https://datarade.ai/data-providers/royal-map/
"
"TagX","","India","Explore TagX’s datasets, databases, and data feeds.
We work on various pricing models depending on the client’s application. Contact us to know more.


        The supported pricing models for TagX’s data are One-off purchase.
TagX offers free samples for individual data requirements.
Get talking to a member of the TagX team to receive custom pricing options,
                information about data subscription fees, and quotes for TagX’s data offering tailored to your use case.","","","https://www.tagxdata.com","https://datarade.ai/data-providers/tagx/
"
"Geonode","","Singapore","Learn about Geonode’s prices, subscription cost, and API pricing.
The supported pricing models for Geonode’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Geonode team to receive custom pricing options,
                information about data subscription fees, and quotes for Geonode’s data offering tailored to your use case.","","","https://geonode.com/","https://datarade.ai/data-providers/geonode/
"
"Marcus Weather","","USA","Explore Marcus Weather’s datasets, databases, and data feeds.
Marcus Weather’s APIs and datasets range in cost from $50 / month to
          $600 / year.
Marcus Weather offers free samples for individual data requirements.
Get talking to a member of the Marcus Weather team to receive custom pricing options,
                information about data subscription fees, and quotes for Marcus Weather’s data offering tailored to your use case.","","","https://www.marcusweather.com/","https://datarade.ai/data-providers/marcus-weather/
"
"Mantheos","4.8(1)Verified Data Provider","Singapore","Explore Mantheos’ datasets, databases, and data feeds.
Mantheos follows a pay per use credit package purchase model. Companies pay
upfront for a set number of credits that can then be used and consumed over a fixed time period to generate data. We offer both recurring subscription packages as well as one-time credit packages.


        Mantheos’ APIs and datasets range in cost from $0.04 / 10 reacted users to
          $350 / purchase.
Get talking to a member of the Mantheos team to receive custom pricing options,
                information about data subscription fees, and quotes for Mantheos’ data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_07905430c3cd53de.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_edd44123d951ae2b.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_68563789dba9a2dc.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_463975280cb3951b.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_bcc1747111cfafb0.png"" ","Benjamin Jackson,MarColl","https://www.mantheos.com/","https://datarade.ai/data-providers/mantheos/
"
"Data Maelumat","","India","Learn about Data Maelumat’s prices, subscription cost, and API pricing.
The supported pricing models for Data Maelumat’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Data Maelumat team to receive custom pricing options,
                information about data subscription fees, and quotes for Data Maelumat’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/data-maelumat","https://datarade.ai/data-providers/data-maelumat/
"
"Finispia","","Canada","Explore Finispia’s datasets, databases, and data feeds.
Finispia’s APIs and datasets range in cost from $0.02 / API Calls to
          $100 / purchase.
Finispia offers free samples for individual data requirements.
Get talking to a member of the Finispia team to receive custom pricing options,
                information about data subscription fees, and quotes for Finispia’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/finispia","https://datarade.ai/data-providers/finispia/
"
"TOBELET","","South Korea","Learn about TOBELET’s prices, subscription cost, and API pricing.
The supported pricing models for TOBELET’s data are available by getting in contact with them via Datarade.
Get talking to a member of the TOBELET team to receive custom pricing options,
                information about data subscription fees, and quotes for TOBELET’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/tobelet","https://datarade.ai/data-providers/tobelet/
"
"Lacak","","Indonesia","Learn about Lacak’s prices, subscription cost, and API pricing.
The supported pricing models for Lacak’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Lacak team to receive custom pricing options,
                information about data subscription fees, and quotes for Lacak’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/lacak","https://datarade.ai/data-providers/lacak/
"
"Ainnotate","","India","Explore Ainnotate’s datasets, databases, and data feeds.
We offer flexible pricing models, such as one time, per product  and royality based purchases.


        Ainnotate’s APIs and datasets range in cost from $9,000 / purchase to
          $21,000 / purchase.
Ainnotate offers free samples for individual data requirements.
Get talking to a member of the Ainnotate team to receive custom pricing options,
                information about data subscription fees, and quotes for Ainnotate’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_04f1611db88ebca8.jpeg"" ","","https://ainnotate.com","https://datarade.ai/data-providers/ainnotate/
"
"MDCIC","","China","Learn about MDCIC’s prices, subscription cost, and API pricing.
The supported pricing models for MDCIC’s data are available by getting in contact with them via Datarade.
Get talking to a member of the MDCIC team to receive custom pricing options,
                information about data subscription fees, and quotes for MDCIC’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/mdcic","https://datarade.ai/data-providers/mdcic/
"
"Tumelo","","United Kingdom","Learn about Tumelo’s prices, subscription cost, and API pricing.
The supported pricing models for Tumelo’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Tumelo team to receive custom pricing options,
                information about data subscription fees, and quotes for Tumelo’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/tumelo","https://datarade.ai/data-providers/tumelo/
"
"37AUSTEN","","United Kingdom","Explore 37AUSTEN’s datasets, databases, and data feeds.
Free sample data available for all algorithms.


        The supported pricing models for 37AUSTEN’s data are Yearly License.
37AUSTEN offers free samples for individual data requirements.
Get talking to a member of the 37AUSTEN team to receive custom pricing options,
                information about data subscription fees, and quotes for 37AUSTEN’s data offering tailored to your use case.","","","https://www.37austen.com","https://datarade.ai/data-providers/37austen/
"
"DataSpark","","USA","Review and buy DataSpark’s datasets, effortlessly.
DataSpark’s APIs and datasets range in cost from $199 / month to
          $499 / purchase.
Get talking to a member of the DataSpark team to receive custom pricing options,
                information about data subscription fees, and quotes for DataSpark’s data offering tailored to your use case.","","","https://www.dataspark.org","https://datarade.ai/data-providers/dataspark/
"
"Act Analytics","","Canada","Explore Act Analytics’ datasets, databases, and data feeds.
The supported pricing models for Act Analytics’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Act Analytics team to receive custom pricing options,
                information about data subscription fees, and quotes for Act Analytics’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/act-analytics","https://datarade.ai/data-providers/act-analytics/
"
"Pricentric","","USA","Explore Pricentric’s datasets, databases, and data feeds.
The supported pricing models for Pricentric’s data are available by getting in contact with them via Datarade.
Pricentric offers free samples for individual data requirements.
Get talking to a member of the Pricentric team to receive custom pricing options,
                information about data subscription fees, and quotes for Pricentric’s data offering tailored to your use case.","","","https://pricentric.alscg.com/","https://datarade.ai/data-providers/pricentric/
"
"TheRainery","","","Learn about TheRainery’s prices, subscription cost, and API pricing.
The supported pricing models for TheRainery’s data are available by getting in contact with them via Datarade.
Get talking to a member of the TheRainery team to receive custom pricing options,
                information about data subscription fees, and quotes for TheRainery’s data offering tailored to your use case.","","","https://therainery.com","https://datarade.ai/data-providers/therainery/
"
"IBM Research","","","Learn about IBM Research’s prices, subscription cost, and API pricing.
The supported pricing models for IBM Research’s data are available by getting in contact with them via Datarade.
Get talking to a member of the IBM Research team to receive custom pricing options,
                information about data subscription fees, and quotes for IBM Research’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/ibm-research","https://datarade.ai/data-providers/ibm-research/
"
"KBC","","United Kingdom","Learn about KBC’s prices, subscription cost, and API pricing.
The supported pricing models for KBC’s data are available by getting in contact with them via Datarade.
Get talking to a member of the KBC team to receive custom pricing options,
                information about data subscription fees, and quotes for KBC’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/kbc","https://datarade.ai/data-providers/kbc/
"
"HSAT","","Norway","Explore HSAT’s datasets, databases, and data feeds.
Our pricing reflects the value of our product. Highly commoditized data sets e.g. weather data, is very low cost - staring at $100 per delivery.
Our bespoke analysis, where we are driving unique value, is high value - with costs from $10K to $200K depend  on the scale.


        HSAT’s APIs and datasets start at $100.
HSAT offers free samples for individual data requirements.
Get talking to a member of the HSAT team to receive custom pricing options,
                information about data subscription fees, and quotes for HSAT’s data offering tailored to your use case.","","","https://hsat.space/","https://datarade.ai/data-providers/hsat/
"
"Petabite","","Germany","Explore Petabite’s datasets, databases, and data feeds.
Petabite’s APIs and datasets range in cost from €0.20 / purchase to
          €0.20 / purchase.
Petabite offers free samples for individual data requirements.
Get talking to a member of the Petabite team to receive custom pricing options,
                information about data subscription fees, and quotes for Petabite’s data offering tailored to your use case.","","","https://www.petabite.eu","https://datarade.ai/data-providers/petabite/
"
"ShipsDNA","","United Kingdom","Review and buy ShipsDNA’s datasets, effortlessly.
Our prices differ according to the client’s intentions. Resellers, end-users, and one time purchasers will command different prices.
Also, the frequency of our data feed required by the client does impact on our price offers. So please get in touch for a bespoke offering.


        ShipsDNA’s APIs and datasets range in cost from £300 / month to
          £5,500 / year.
ShipsDNA offers free samples for individual data requirements.
Get talking to a member of the ShipsDNA team to receive custom pricing options,
                information about data subscription fees, and quotes for ShipsDNA’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_3dfe3d5a8de9ed2e.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_02076748808ef9cc.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_d78a109ef9d254f8.png"" ","","https://www.shipsdna.com/","https://datarade.ai/data-providers/shipsdna/
"
"3AI","","United Kingdom","Explore 3AI’s datasets, databases, and data feeds.
Service available as data-as-a-service or bespoke overlay strategies using ALBA intelligence. 
Annual subscription model available or alternatively one-off payment per data-set.


        The supported pricing models for 3AI’s data are available by getting in contact with them via Datarade.
3AI offers free samples for individual data requirements.
Get talking to a member of the 3AI team to receive custom pricing options,
                information about data subscription fees, and quotes for 3AI’s data offering tailored to your use case.","https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_a2ab05a35d3e6560.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_7423dc8bf8cf7508.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_c7e1e1550f1d5f03.png"" ; https://datarade.ams3.cdn.digitaloceanspaces.com/images/production/vendor_credibility_attachment/_b4c89c7d617c8e85.png"" ","","https://www.3ai.co/","https://datarade.ai/data-providers/3ai/
"
"Unwrangle","5.0(1)Verified Data Provider","India","Explore Unwrangle’s datasets, databases, and data feeds.
Pricing starting at 10k credits for $12.
10 credits per request and 1 credit deducted for each review returned.


        Unwrangle’s APIs and datasets range in cost from $10 / 100,000 credits (10 credits per request, 1 credit per review) to
          $99 / 100k credits.
Unwrangle offers free samples for individual data requirements.
Get talking to a member of the Unwrangle team to receive custom pricing options,
                information about data subscription fees, and quotes for Unwrangle’s data offering tailored to your use case.","","Anonymous,Hidden Company","https://www.unwrangle.com","https://datarade.ai/data-providers/unwrangle/
"
"Raaziq Business Credit Reports","","Pakistan","Learn about Raaziq Business Credit Reports’ prices, subscription cost, and API pricing.
For pricing and other queries please contact us at Info@raaziqbcr.com – raaziqbcr@gmail.com


        The supported pricing models for Raaziq Business Credit Reports’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Raaziq Business Credit Reports team to receive custom pricing options,
                information about data subscription fees, and quotes for Raaziq Business Credit Reports’ data offering tailored to your use case.","","","https://raaziqbcr.com/","https://datarade.ai/data-providers/raaziq-business-credit-reports/
"
"Mapping Resources","5.0(2)Verified Data Provider","USA","Explore Mapping Resources’ datasets, databases, and data feeds.
Our minimum order is US$500.  Our pricing varies widely across all the various datasets we offer.  Please contact us for custom pricing.


        Mapping Resources’ APIs and datasets range in cost from $0.10 / record to
          $1,649 / purchase.
Mapping Resources offers free samples for individual data requirements.
Get talking to a member of the Mapping Resources team to receive custom pricing options,
                information about data subscription fees, and quotes for Mapping Resources’ data offering tailored to your use case.","","Anonymous,jDog Franchises; Anonymous,Paycor","https://mappingresources.com/","https://datarade.ai/data-providers/mapping-resources/
"
"LeadsIntel","","India","Explore LeadsIntel’s datasets, databases, and data feeds.
Subscription model, one-time payment per dataset


        The supported pricing models for LeadsIntel’s data are One-off purchase.
LeadsIntel offers free samples for individual data requirements.
Get talking to a member of the LeadsIntel team to receive custom pricing options,
                information about data subscription fees, and quotes for LeadsIntel’s data offering tailored to your use case.","","","https://leadsintel.io/","https://datarade.ai/data-providers/leadsintel/
"
"Bestinfopoint","5.0(3)Verified Data Provider","Pakistan","Explore Bestinfopoint’s datasets, databases, and data feeds.
Affordable Prices
Competitive prices that are hard to beat.


        The supported pricing models for Bestinfopoint’s data are One-off purchase.
Bestinfopoint offers free samples for individual data requirements.
Get talking to a member of the Bestinfopoint team to receive custom pricing options,
                information about data subscription fees, and quotes for Bestinfopoint’s data offering tailored to your use case.","","Angel Blazquez,Hidden Company; Ekaterina Kotosonova,Hidden Company; Anonymous,Hidden Company","https://bestinfopoint.com","https://datarade.ai/data-providers/bestinfopoint/
"
"Luz","4.9(3)Verified Data Provider","USA","Explore Luz’s datasets, databases, and data feeds.
Luz offers multiple pricing options subscriptions, quarterly and annual updates, and one-time purchases.


        The supported pricing models for Luz’s data are One-off purchase, Monthly License, and Yearly License.
Luz offers free samples for individual data requirements.
Get talking to a member of the Luz team to receive custom pricing options,
                information about data subscription fees, and quotes for Luz’s data offering tailored to your use case.","","Anonymous,Taxbot; Anonymous,Peejamas; Anonymous,Alta Cycling Group","https://www.discoverluz.com/","https://datarade.ai/data-providers/luz/
"
"Trendstop","","United Kingdom","Learn about Trendstop’s prices, subscription cost, and API pricing.
The supported pricing models for Trendstop’s data are available by getting in contact with them via Datarade.
Get talking to a member of the Trendstop team to receive custom pricing options,
                information about data subscription fees, and quotes for Trendstop’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/trendstop","https://datarade.ai/data-providers/trendstop/
"
"xiilab","","South Korea","Learn about xiilab’s prices, subscription cost, and API pricing.
The supported pricing models for xiilab’s data are available by getting in contact with them via Datarade.
Get talking to a member of the xiilab team to receive custom pricing options,
                information about data subscription fees, and quotes for xiilab’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/xiilab","https://datarade.ai/data-providers/xiilab/
"
"Summa Linguae Technologies","","Poland","Learn about Summa Linguae Technologies’ prices, subscription cost, and API pricing.
The supported pricing models for Summa Linguae Technologies’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Summa Linguae Technologies team to receive custom pricing options,
                information about data subscription fees, and quotes for Summa Linguae Technologies’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/summa-linguae-technologies","https://datarade.ai/data-providers/summa-linguae-technologies/
"
"Fion Technologies","","USA","Learn about Fion Technologies’ prices, subscription cost, and API pricing.
The supported pricing models for Fion Technologies’ data are available by getting in contact with them via Datarade.
Get talking to a member of the Fion Technologies team to receive custom pricing options,
                information about data subscription fees, and quotes for Fion Technologies’ data offering tailored to your use case.","","","https://datarade.ai/data-providers/fion-technologies","https://datarade.ai/data-providers/fion-technologies/
"
"Metalshub","","Germany","Learn about Metalshub’s prices, subscription cost, and API pricing.
Metalshub has not published pricing information for their data services. This is common practice for data vendors and providers. Contact Metalshub to obtain current pricing.","","","https://www.metals-hub.com","https://datarade.ai/data-providers/metalshub/
"
"ReOptimize","","Netherlands","Learn about ReOptimize’s prices, subscription cost, and API pricing.
The supported pricing models for ReOptimize’s data are available by getting in contact with them via Datarade.
Get talking to a member of the ReOptimize team to receive custom pricing options,
                information about data subscription fees, and quotes for ReOptimize’s data offering tailored to your use case.","","","https://datarade.ai/data-providers/reoptimize","https://datarade.ai/data-providers/reoptimize/
"
